Name, No. Methods, LCOM, AVCC, NOS, HBUG, HEFF, UWCS, INST, PACK, RFC, CBO, MI, CCML, NLOC, RVF
"TestDefaultExpressionEngine$NodeMatcher<String>",1,0.00,1.00,3,0.06,1182.27,1,0,10,1,1,128.78,0,9,10.00
"TestDefaultExpressionEngineSymbols",9,0.00,1.11,49,0.70,16734.53,9,0,6,9,1,107.32,41,102,13.00
"TestDefaultFileSystem",4,0.00,1.00,12,0.12,1821.63,5,1,6,4,3,122.81,18,26,5.00
"TestDefaultListDelimiterHandler",15,0.50,1.07,45,0.55,10580.70,16,1,7,15,2,132.07,59,97,9.00
"TestDefaultListDelimiterHandler$ValueTransformer",1,0.00,1.00,3,0.03,439.71,1,0,7,1,0,132.16,0,8,4.00
"TestDefaultParametersManager",13,0.15,1.00,79,1.14,27641.30,17,4,15,13,9,115.57,52,136,17.00
"TestDefaultParametersManager$DefaultParametersHandler<XMLBuilderParameters>",1,0.00,1.00,3,0.04,567.62,1,0,15,1,1,131.28,0,13,6.00
"TestDefaultParametersManager$FileBasedDefaultsHandler",1,0.00,1.00,3,0.04,421.42,1,0,15,1,2,114.43,5,11,2.00
"TestDefaultReloadingDetectorFactory",3,0.00,1.00,17,0.22,4613.29,4,1,8,3,5,117.81,12,36,11.00
"TestDisabledListDelimiterHandler",15,0.29,1.07,65,0.91,18890.79,18,3,9,15,3,124.13,59,117,13.00
"TestDummyLookup",1,0.00,1.00,4,0.04,485.92,1,0,2,1,1,79.05,8,10,3.00
"TestDynamicCombinedConfiguration",16,0.04,1.75,224,3.38,132919.90,25,9,35,17,24,135.80,33,302,32.00
"TestDynamicCombinedConfiguration$ReaderThread",4,0.33,2.25,27,0.26,5160.44,8,4,35,4,3,115.05,0,56,18.00
"TestDynamicCombinedConfiguration$ReloadThread",2,1.00,3.50,34,0.33,10374.57,10,8,35,2,2,139.81,1,52,49.00
"TestDynamicCombinedConfiguration$ThreadLookup",3,0.50,1.67,12,0.12,3459.45,4,1,35,4,1,124.05,0,25,7.00
"TestEnvironmentConfiguration",6,0.00,1.17,25,0.28,5688.69,7,1,6,6,1,121.17,25,44,6.00
"TestEnvironmentLookup",3,0.00,1.33,14,0.14,3581.35,4,1,6,3,3,103.64,15,26,5.00
"TestEqualBehavior",11,0.00,1.27,118,1.70,67384.28,11,0,10,11,7,130.47,29,157,17.00
"TestEqualBehaviour",11,0.00,1.27,118,1.70,67384.28,11,0,10,11,7,128.64,30,157,17.00
"TestEqualsProperty",1,0.00,1.00,9,0.10,1870.80,2,1,3,3,3,77.19,6,14,11.00
"TestEvent",3,0.00,1.00,9,0.12,2283.44,3,0,2,3,1,118.07,14,21,5.00
"TestEventListenerList",35,0.27,1.06,188,2.67,73941.36,40,5,14,35,5,125.01,127,315,18.00
"TestEventListenerList$EventBase",2,0.00,1.00,8,0.06,971.37,4,2,14,2,2,147.77,6,15,0.00
"TestEventListenerList$EventListener<EventSub2>",1,0.00,1.00,2,0.01,83.05,1,0,14,1,0,144.43,0,7,1.00
"TestEventListenerList$EventSub1",1,1.00,1.00,4,0.04,719.23,2,1,14,1,1,146.43,3,9,0.00
"TestEventListenerList$EventSub2",1,1.00,1.00,4,0.04,719.23,2,1,14,1,1,146.43,3,9,0.00
"TestEventListenerList$ListenerTestImpl",3,0.00,1.00,12,0.13,2195.08,4,1,14,3,2,97.85,17,25,3.00
"TestEventListenerParameters",4,0.00,1.00,21,0.37,9094.54,4,0,7,4,4,108.25,18,45,11.00
"TestEventSource",20,0.21,1.00,127,2.02,54874.65,23,3,8,20,7,125.07,69,224,19.00
"TestEventSource$CountingEventSource",2,0.00,1.00,9,0.15,3922.15,4,2,8,2,4,141.09,6,23,8.00
"TestEventSource$EventListener<ConfigurationEvent>",1,0.00,1.00,3,0.03,295.56,1,0,8,1,1,133.52,0,8,2.00
"TestEventType",2,0.00,1.00,7,0.06,847.79,3,1,3,2,2,120.56,9,15,3.00
"TestExprLookup",7,0.22,1.00,65,1.09,29058.44,10,3,18,8,6,112.10,26,90,24.00
"TestExprLookup$Utility",3,0.50,1.00,8,0.04,514.85,4,1,18,3,0,137.28,0,16,2.00
"TestFileBasedBuilderParameters",24,0.00,1.00,150,2.40,57743.89,24,0,19,24,8,128.18,80,290,21.00
"TestFileBasedConfigurationBuilder",26,0.18,1.12,187,3.06,90083.82,28,2,30,27,16,103.80,114,374,27.00
"TestFileBasedConfigurationBuilder$PropertiesConfiguration",0,0.00,0.00,1,0.00,0.00,0,0,30,0,0,171.00,0,3,0.00
"TestFileExtensionConfigurationBuilderProvider",12,0.24,1.00,51,0.83,15644.50,15,3,13,12,9,115.10,53,145,17.00
"TestFileHandler",90,0.13,1.19,616,8.39,210843.49,93,3,35,91,12,122.87,317,1028,21.00
"TestFileHandler$FileBasedFileLocatorAwareTestImpl",4,0.00,1.00,12,0.14,2113.46,5,1,35,4,3,157.26,11,27,19.00
"TestFileHandler$FileBasedInputStreamSupportTestImpl",1,0.00,2.00,7,0.09,2590.80,1,0,35,1,2,112.37,4,16,9.00
"TestFileHandler$FileBasedTestImpl",4,0.67,1.00,11,0.09,1253.15,5,1,35,4,2,145.02,14,24,5.00
"TestFileHandler$FileHandlerListenerTestImpl",8,0.21,1.00,26,0.22,2830.38,10,2,35,8,2,171.49,16,51,4.00
"TestFileHandler$Thread",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_0",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_1",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandler$Thread_2",1,0.00,1.00,3,0.02,139.81,1,0,35,1,0,136.08,0,8,1.00
"TestFileHandlerReloadingDetector",11,0.60,1.00,81,1.37,40786.98,12,1,10,11,2,112.35,43,126,21.00
"TestFileHandlerReloadingDetector$FileHandlerReloadingDetectorTestImpl",3,0.50,1.00,9,0.06,520.00,4,1,10,3,1,90.65,22,16,1.00
"TestFileLocator",10,0.59,1.00,71,1.33,39556.31,16,6,11,10,5,107.05,42,152,35.00
"TestFileLocatorUtils",39,0.10,1.00,184,2.97,73244.35,44,5,20,39,15,130.41,136,386,25.00
"TestFileSystemLocationStrategy",2,0.00,1.00,14,0.23,4681.84,3,1,6,2,5,103.49,9,31,14.00
"TestHierarchicalBuilderParametersImpl",4,0.33,1.00,26,0.39,9948.89,5,1,8,4,3,118.91,15,48,14.00
"TestHierarchicalConfiguration",44,0.07,1.16,225,3.22,87234.61,46,2,14,44,12,119.46,174,403,17.00
"TestHierarchicalConfigurationEvents",7,0.00,1.00,41,0.65,13964.70,7,0,12,7,10,116.38,28,83,13.00
"TestHierarchicalConfigurationXMLReader",2,0.50,1.00,21,0.36,8114.26,4,2,13,4,5,134.99,5,35,16.00
"TestHierarchicalXMLConfiguration",12,0.15,1.08,150,2.25,69760.70,21,9,11,15,3,108.78,43,195,15.00
"TestHomeDirectoryLocationStrategy",8,0.39,1.00,43,0.71,11971.45,12,4,12,9,4,111.59,35,83,28.00
"TestINIConfiguration",74,0.01,1.12,431,6.85,164942.46,83,9,34,76,15,120.36,280,819,20.00
"TestINIConfiguration$GlobalSectionTestThread",2,0.50,2.00,14,0.10,2539.89,4,2,34,2,1,68.86,15,25,2.00
"TestImmutableConfiguration",12,1.00,1.25,72,1.08,23624.35,13,1,14,12,11,112.75,50,140,18.00
"TestImmutableNode",45,0.02,1.18,270,3.80,95907.95,50,5,13,45,1,115.73,180,419,24.00
"TestInMemoryNodeModel",43,0.31,1.30,415,8.48,288869.56,44,1,28,43,9,105.90,168,750,41.00
"TestInMemoryNodeModel$IAnswer<NodeAddData<ImmutableNode>>",1,0.00,1.00,5,0.08,2217.06,1,0,28,1,2,118.35,0,11,9.00
"TestInMemoryNodeModel$IAnswer<NodeAddData<ImmutableNode>>_0",1,0.00,1.00,4,0.06,1730.65,1,0,28,1,2,122.81,0,11,12.00
"TestInMemoryNodeModel$Thread",1,0.00,2.00,5,0.05,651.39,1,0,28,1,0,172.31,1,16,5.00
"TestInMemoryNodeModelReferences",15,0.32,1.27,102,1.52,36100.09,17,2,14,15,8,111.96,61,169,16.00
"TestInMemoryNodeModelReferences$ConfigurationNodeVisitorAdapter<ImmutableNode>",1,0.00,1.00,3,0.03,504.56,1,0,14,1,2,131.69,0,9,5.00
"TestInMemoryNodeModelTrackedNodes",59,0.16,1.14,376,5.89,164971.81,65,6,24,59,9,114.50,234,633,22.00
"TestInMemoryNodeModelTrackedNodes$IAnswer<NodeUpdateData<ImmutableNode>>",1,0.00,1.00,8,0.19,6876.39,1,0,24,1,4,106.86,0,20,65.00
"TestInterpolatorSpecification",15,0.14,1.00,72,1.17,25798.37,18,3,10,15,3,112.49,66,150,29.00
"TestJNDIConfiguration",31,0.03,1.03,108,1.28,23434.83,35,4,19,31,9,173.51,50,198,14.00
"TestJNDIConfiguration$PotentialErrorJNDIConfiguration",4,0.67,1.25,12,0.08,1114.46,5,1,19,4,1,120.00,19,26,2.00
"TestJNDIEnvironmentValues",13,0.00,1.23,52,0.64,12867.89,14,1,9,13,2,158.88,3,99,10.00
"TestJSONConfiguration",11,0.05,1.00,52,0.82,23785.36,13,2,13,13,5,166.81,7,94,14.00
"TestJndiBuilderParametersImpl",5,0.00,1.00,29,0.41,9513.57,6,1,8,5,2,124.71,18,47,12.00
"TestManagedReloadingDetector",4,0.00,1.00,14,0.11,1238.74,5,1,4,4,1,131.10,16,30,4.00
"TestMapConfiguration",10,0.00,1.00,63,0.86,18189.21,13,3,11,11,8,137.96,29,99,16.00
"TestMapConfigurationEvents",1,0.00,1.00,3,0.03,350.00,1,0,3,1,3,115.07,5,8,5.00
"TestMergeCombiner",9,0.00,1.00,55,0.89,19447.60,9,0,9,9,10,111.13,38,112,8.00
"TestMultiFileBuilderParametersImpl",8,0.14,1.00,42,0.61,14405.84,9,1,13,8,4,126.01,29,86,12.00
"TestMultiFileConfigurationBuilder",18,0.00,1.11,156,2.68,84024.93,18,0,35,18,25,102.81,76,298,27.00
"TestMultiFileConfigurationBuilder$MultiFileConfigurationBuilder<XMLConfiguration>",1,0.00,1.00,5,0.08,2120.04,1,0,35,1,3,118.50,0,16,10.00
"TestMultiWrapDynaBean",14,0.02,1.14,74,0.98,21669.04,18,4,15,14,5,118.88,56,131,13.00
"TestMultiWrapDynaBean$WrappedBeanTestImpl",6,0.07,1.00,16,0.14,2009.85,9,3,15,7,0,185.00,6,31,3.00
"TestNodeAddData",5,0.50,1.00,22,0.37,7268.72,8,3,7,5,2,110.84,23,49,10.00
"TestNodeHandlerDecorator",1,0.00,1.00,4,0.07,2271.61,1,0,0,1,5,77.75,11,8,8.00
"TestNodeHandlerDecorator$NodeHandlerDecorator<ImmutableNode>",1,0.00,1.00,3,0.02,281.30,1,0,0,1,2,133.69,0,8,3.00
"TestNodeNameMatchers",9,0.12,1.00,30,0.43,7961.01,11,2,5,9,5,128.30,36,70,8.00
"TestNodeSelector",14,0.33,1.00,83,1.27,30853.81,18,4,12,14,8,117.25,55,146,22.00
"TestNodeTreeWalker",14,0.00,1.43,94,1.23,51340.91,14,0,5,14,6,105.16,61,149,19.00
"TestNodeTreeWalker$TestVisitor",6,0.10,1.00,15,0.17,2527.64,8,2,5,7,3,135.49,24,35,5.00
"TestNodeUpdateData",8,0.00,1.00,47,0.89,25078.61,8,0,7,8,2,112.36,33,86,16.00
"TestNonStringProperties",1,0.00,1.00,9,0.09,1798.95,2,1,2,3,4,77.32,6,14,10.00
"TestNullCompositeConfiguration",24,0.21,1.33,249,3.12,96740.10,31,7,14,26,10,145.65,46,324,19.00
"TestNullJNDIEnvironmentValues",13,0.00,1.23,52,0.64,12725.83,14,1,8,13,2,158.92,3,99,10.00
"TestOverrideCombiner",10,0.00,1.00,70,1.04,27425.44,10,0,10,10,11,95.96,49,123,9.00
"TestParameters",24,0.26,1.04,129,2.39,61142.63,26,2,22,24,15,114.50,99,268,35.00
"TestParameters$IAnswer<Object>",1,0.00,1.00,4,0.03,439.66,1,0,22,1,0,127.50,0,9,6.00
"TestPatternSubtreeConfiguration",4,0.33,1.00,24,0.34,7788.62,7,3,9,5,9,116.08,16,40,12.00
"TestPeriodicReloadingTrigger",13,0.28,1.08,71,0.98,22374.38,18,5,11,13,2,116.50,53,117,15.00
"TestPeriodicReloadingTrigger$IAnswer<ScheduledFuture<Void>>",1,0.00,1.00,4,0.04,696.63,1,0,11,1,0,125.92,0,10,8.00
"TestPropertiesBuilderParametersImpl",7,0.00,1.00,42,0.73,18656.86,8,1,11,7,7,123.60,25,84,14.00
"TestPropertiesConfiguration",83,0.03,1.25,571,8.10,217158.65,92,9,37,89,21,125.20,281,891,19.00
"TestPropertiesConfiguration$DefaultFileSystem",1,0.00,3.00,7,0.09,2468.36,1,0,37,1,1,112.07,0,22,11.00
"TestPropertiesConfiguration$DummyLayout",1,0.00,1.00,4,0.03,323.77,2,1,37,1,3,110.67,5,10,3.00
"TestPropertiesConfiguration$MockHttpURLConnection",6,0.20,1.00,15,0.10,1026.84,8,2,37,6,0,188.34,6,34,3.00
"TestPropertiesConfiguration$MockHttpURLStreamHandler",3,0.50,1.00,12,0.08,1006.73,6,3,37,3,0,168.31,6,21,4.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory",2,0.00,1.00,5,0.06,794.59,2,0,37,2,1,135.46,0,15,6.00
"TestPropertiesConfiguration$PropertiesConfiguration.IOFactory_0",2,0.00,1.50,9,0.09,1921.12,2,0,37,2,1,122.80,0,24,7.00
"TestPropertiesConfiguration$PropertiesReaderTestImpl",4,0.17,1.00,13,0.09,999.76,6,2,37,4,0,176.57,7,27,2.00
"TestPropertiesConfiguration$PropertiesWriterTestImpl",1,0.00,1.00,3,0.03,282.16,1,0,37,1,1,115.80,5,8,0.00
"TestPropertiesConfigurationEvents",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,103.54,6,9,3.00
"TestPropertiesConfigurationLayout",42,0.36,1.05,292,4.25,94050.80,50,8,17,43,7,118.41,157,498,22.00
"TestPropertiesConfigurationLayout$LayoutTestConfiguration",1,0.00,3.00,9,0.10,1819.26,2,1,17,1,2,59.05,9,19,8.00
"TestPropertiesConfigurationLayout$PropertiesBuilder",5,0.12,1.40,19,0.18,3720.23,7,2,17,6,0,89.67,32,39,5.00
"TestPropertiesSequence",3,0.00,3.67,79,1.43,83671.95,3,0,9,3,7,122.05,6,94,74.00
"TestPropertyConverter",26,0.84,1.00,70,1.09,16545.74,27,1,10,26,3,147.69,85,159,16.00
"TestPropertyConverter$Object",1,0.00,1.00,3,0.01,99.66,1,0,10,1,0,137.23,0,8,1.00
"TestPropertyListConfiguration",27,0.03,1.22,181,2.99,115120.35,30,3,28,29,10,147.97,59,284,22.00
"TestPropertyListConfigurationEvents",1,0.00,2.00,8,0.08,1810.53,2,1,6,2,7,78.98,6,19,10.00
"TestPropertyListParser",4,0.00,1.00,29,0.48,13117.52,5,1,6,5,0,160.99,4,43,8.00
"TestProvidedURLLocationStrategy",3,0.00,1.00,15,0.22,3563.23,4,1,7,3,5,120.72,12,29,12.00
"TestQueryResult",10,0.31,1.00,50,0.70,18761.03,14,4,8,10,3,127.17,36,101,16.00
"TestReadWriteSynchronizer",4,1.00,2.25,67,0.67,35343.59,5,1,6,4,2,61.53,24,78,23.00
"TestReadWriteSynchronizer$Account",2,0.00,1.00,6,0.03,221.06,3,1,6,2,0,94.59,14,12,0.00
"TestReadWriteSynchronizer$ReaderThread",3,0.62,1.67,21,0.14,2577.95,7,4,6,3,1,69.36,23,31,2.00
"TestReadWriteSynchronizer$UpdateThread",2,1.60,2.00,29,0.26,9133.57,7,5,6,2,1,54.27,22,43,8.00
"TestReloadingBuilderSupportListener",2,0.00,1.00,24,0.39,11256.98,2,0,10,2,11,75.41,11,44,26.00
"TestReloadingCombinedConfigurationBuilder",6,0.00,1.00,40,0.68,16233.33,7,1,16,6,11,113.24,24,91,21.00
"TestReloadingCombinedConfigurationBuilderFileBased",12,0.08,1.42,107,1.82,70523.36,18,6,33,13,23,62.00,86,184,25.00
"TestReloadingCombinedConfigurationBuilderFileBased$ConstantConfigurationBuilder",2,0.00,1.00,7,0.05,601.91,3,1,33,2,3,177.92,3,16,0.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadThread",2,0.75,2.50,22,0.21,7082.27,6,4,33,2,1,113.92,7,38,7.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadingDetectorFactory",1,0.00,1.00,3,0.03,375.29,1,0,33,1,4,132.70,0,11,6.00
"TestReloadingCombinedConfigurationBuilderFileBased$ReloadingDetectorFactory_0",1,0.00,1.00,3,0.03,375.29,1,0,33,1,4,132.70,0,11,6.00
"TestReloadingController",12,0.45,1.00,67,1.03,25972.48,13,1,11,12,5,115.25,49,109,16.00
"TestReloadingController$IAnswer<Object>",1,0.00,1.00,4,0.04,486.22,1,0,11,1,1,127.15,0,9,8.00
"TestReloadingFileBasedConfigurationBuilder",9,0.00,1.00,81,1.28,37796.35,9,0,14,9,10,100.49,39,146,22.00
"TestReloadingFileBasedConfigurationBuilder$ReloadingFileBasedConfigurationBuilderTestImpl",3,0.25,1.00,11,0.07,841.89,5,2,14,3,5,85.75,22,23,3.00
"TestReloadingMultiFileConfigurationBuilder",6,0.00,1.50,68,1.06,37832.89,6,0,18,6,11,95.25,26,126,21.00
"TestReloadingMultiFileConfigurationBuilder$ReloadingMultiFileConfigurationBuilderTestImpl",3,0.00,1.00,11,0.17,4107.75,4,1,18,3,6,88.96,19,24,17.00
"TestReloadingMultiFileConfigurationBuilder$ReloadingMultiFileConfigurationBuilderTestImpl$ReloadingFileBasedConfigurationBuilder<XMLConfiguration>",1,0.00,1.00,3,0.01,99.66,1,0,18,1,1,137.23,0,9,1.00
"TestServletConfiguration",4,0.00,1.00,17,0.23,5690.79,4,0,8,4,4,169.47,6,32,7.00
"TestServletConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,8,1,0,152.81,3,8,1.00
"TestServletContextConfiguration",4,0.00,1.00,21,0.40,13015.48,4,0,12,4,4,146.97,10,34,8.00
"TestServletContextConfiguration$HttpServlet",1,1.00,1.00,4,0.01,111.27,2,1,12,1,0,152.81,3,9,1.00
"TestServletContextConfiguration$MockServletContext",2,0.00,1.00,5,0.04,657.75,2,0,12,2,0,136.10,0,13,4.00
"TestServletContextConfiguration$MockServletContext_0",1,0.00,1.00,3,0.02,396.00,1,0,12,1,0,132.52,0,8,5.00
"TestServletFilterConfiguration",4,0.00,1.00,16,0.18,3446.99,4,0,8,4,4,172.16,6,32,6.00
"TestServletFilterConfiguration$MockFilterConfig",5,0.50,1.00,12,0.10,1279.56,6,1,8,6,0,137.62,0,28,4.00
"TestServletRequestConfiguration",6,0.00,1.17,35,0.57,19227.33,6,0,13,6,7,141.97,16,53,15.00
"TestServletRequestConfiguration$MockHttpServletRequest",2,0.00,1.00,5,0.04,538.40,2,0,13,2,0,136.79,0,13,4.00
"TestServletRequestConfiguration$MockHttpServletRequest_0",2,0.00,1.00,5,0.05,754.03,2,0,13,2,1,135.64,0,13,5.00
"TestStrictConfigurationComparator",2,1.00,1.00,23,0.29,9546.35,4,2,3,4,4,52.24,18,43,4.00
"TestSubnodeConfiguration",32,0.10,1.06,181,2.33,46390.63,36,4,23,33,17,117.41,129,310,17.00
"TestSubnodeConfiguration$Lookup",1,0.00,1.00,3,0.02,345.20,1,0,23,1,0,132.99,0,6,2.00
"TestSubsetConfiguration",21,0.50,1.14,161,2.31,56933.67,23,2,20,21,12,155.64,35,249,22.00
"TestSubsetConfiguration$Lookup",1,0.00,1.00,3,0.02,345.20,1,0,20,1,0,132.99,0,6,2.00
"TestSubsetConfigurationEvents",1,0.00,1.00,3,0.04,548.24,1,0,4,1,4,113.53,5,8,9.00
"TestSystemConfiguration",5,1.00,1.80,46,0.71,28153.45,6,1,12,6,5,113.35,18,74,21.00
"TestSystemConfiguration$Thread",1,0.00,3.00,8,0.07,1536.32,1,0,12,1,0,111.53,0,20,5.00
"TestSystemPropertiesLookup",3,0.00,1.33,12,0.13,2553.24,4,1,5,3,2,125.40,12,22,6.00
"TestThreesomeConfiguration",4,0.00,1.00,18,0.22,4158.49,5,1,6,4,4,153.37,10,32,9.00
"TestTrackedNodeHandler",4,0.44,1.00,19,0.26,5248.28,7,3,5,4,3,131.27,14,35,10.00
"TestTrackedNodeModel",17,0.30,1.00,92,1.18,23109.96,22,5,8,17,9,128.43,60,159,19.00
"TestTreeData",1,0.00,1.00,4,0.04,1097.13,1,0,0,1,4,74.37,9,9,7.00
"TestUnionCombiner",6,0.00,1.00,36,0.53,10237.20,6,0,5,6,5,107.07,27,77,5.00
"TestVFSFileHandlerReloadingDetector",7,0.28,1.00,47,0.73,18529.79,10,3,16,8,5,90.58,37,81,12.00
"TestVFSFileHandlerReloadingDetector$VFSFileHandlerReloadingDetector",1,0.00,1.00,3,0.01,99.66,1,0,16,1,0,137.23,0,8,2.00
"TestVFSFileHandlerReloadingDetector$VFSFileHandlerReloadingDetector_0",1,0.00,1.00,3,0.01,99.66,1,0,16,1,0,137.23,0,8,1.00
"TestXMLBeanDeclaration",31,0.09,1.19,220,3.24,91845.44,42,11,12,31,6,103.30,138,347,23.00
"TestXMLBeanDeclaration$XMLBeanDeclaration",1,0.00,1.00,3,0.04,784.43,1,0,12,1,1,130.18,0,9,6.00
"TestXMLBeanDeclaration$XMLBeanDeclarationTestImpl",1,0.00,1.00,3,0.03,434.42,1,0,12,1,2,132.44,4,8,0.00
"TestXMLBuilderParametersImpl",9,0.00,1.00,55,0.90,23968.55,10,1,9,9,2,128.19,30,99,13.00
"TestXMLConfiguration",103,0.03,1.12,794,10.31,284445.48,119,16,40,106,15,128.36,323,1211,17.00
"TestXMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,266.51,1,0,40,1,0,133.87,0,7,4.00
"TestXMLConfiguration$ReloadThread",2,0.00,1.50,10,0.06,1007.63,3,1,40,2,1,170.27,3,16,1.00
"TestXMLConfigurationEvents",1,0.00,1.00,3,0.02,153.30,1,0,2,1,3,117.89,5,9,3.00
"TestXMLConfiguration_605",11,0.00,1.00,52,0.58,12031.73,11,0,8,11,7,158.40,24,85,10.00
"TestXMLDocumentHelper",18,0.41,1.33,106,1.45,37748.44,20,2,31,18,3,102.63,85,191,19.00
"TestXMLListHandling",11,0.08,1.09,56,0.68,13298.35,16,5,15,11,6,95.20,60,93,14.00
"TestXMLPropertiesConfiguration",5,0.12,1.00,63,1.07,25092.43,7,2,19,6,4,79.51,26,80,29.00
"TestXMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.04,619.35,1,0,19,1,0,130.99,0,9,8.00
"TestXMLPropertyListConfiguration",28,0.04,1.25,213,3.41,128833.67,30,2,30,29,7,124.44,91,329,22.00
"TestXMLPropertyListConfigurationEvents",1,0.00,2.00,8,0.08,1810.53,2,1,6,2,7,78.98,6,19,10.00
"TestXPathContextFactory",2,0.00,1.00,12,0.19,4996.71,3,1,8,2,4,105.76,9,24,14.00
"TestXPathExpressionEngine",40,0.13,1.07,185,2.83,65777.05,44,4,19,40,8,123.82,154,339,23.00
"TestXPathExpressionEngineInConfig",7,0.44,1.14,43,0.53,10429.82,10,3,9,7,4,113.80,29,76,7.00
"TestYAMLConfiguration",10,0.06,1.00,44,0.62,14397.57,12,2,12,12,5,168.76,6,82,9.00
"TrackedNodeHandler",4,0.00,1.00,12,0.09,1259.13,6,2,0,4,6,92.22,46,25,3.00
"TrackedNodeModel",16,0.13,1.25,47,0.54,8931.77,20,4,3,16,12,84.02,126,106,10.00
"TreeData",13,0.10,1.38,56,0.58,17752.31,19,6,3,13,12,75.98,99,105,11.00
"TreeUtils",3,0.00,3.00,28,0.39,19685.97,3,0,2,3,2,104.30,12,42,30.00
"UnionCombiner",2,0.00,3.50,28,0.39,22660.64,2,0,2,2,5,108.94,134,48,35.00
"VFSFileHandlerReloadingDetector",6,0.80,1.83,32,0.38,10400.36,7,1,9,7,5,68.11,56,67,25.00
"VFSFileSystem",10,1.00,4.30,140,2.36,141215.06,11,1,24,11,6,144.04,12,279,63.00
"VFSFileSystem$VFSURLStreamHandler",2,1.00,1.00,6,0.05,641.53,3,1,24,2,0,173.12,4,13,5.00
"ValueTransformer",1,0.00,1.00,2,0.01,68.50,1,0,0,1,8,96.98,8,4,0.00
"VerifiableOutputStream",1,0.00,1.00,2,0.01,68.00,1,0,2,1,1,127.24,5,4,1.00
"XMLBeanDeclaration",25,0.03,1.52,119,1.48,53458.69,37,12,13,25,14,87.35,318,213,14.00
"XMLBeanDeclaration$NodeData",9,0.50,1.11,28,0.32,7130.59,11,2,13,9,2,84.84,66,49,9.00
"XMLBuilderParameters",0,0.00,0.00,1,0.02,221.46,0,0,5,0,11,171.00,0,7,0.00
"XMLBuilderParametersImpl",8,0.07,1.00,30,0.27,3663.19,14,6,3,8,11,133.61,30,58,7.00
"XMLBuilderProperties",6,0.00,1.00,7,0.38,5247.72,6,0,2,6,2,105.69,40,9,0.00
"XMLConfiguration",37,0.02,2.00,274,3.93,172250.74,51,14,47,38,48,72.06,446,498,35.00
"XMLConfiguration$DefaultHandler",1,0.00,1.00,3,0.02,266.51,1,0,47,1,0,133.87,0,8,4.00
"XMLConfiguration$XMLBuilderVisitor",12,0.05,3.08,112,1.50,56969.18,16,4,47,12,6,66.53,79,214,21.00
"XMLDocumentHelper",18,0.15,1.28,75,0.84,23846.26,22,4,19,18,5,73.56,173,148,17.00
"XMLListReference",8,0.86,2.12,48,0.60,22782.55,9,1,9,8,7,70.15,88,93,12.00
"XMLPropertiesConfiguration",14,0.19,2.21,105,1.47,56006.12,18,4,21,14,12,62.98,107,179,26.00
"XMLPropertiesConfiguration$EntityResolver",1,0.00,1.00,3,0.04,619.35,1,0,21,1,0,130.99,0,8,9.00
"XMLPropertiesConfiguration$XMLPropertiesHandler",3,0.62,2.33,21,0.22,4254.34,7,4,21,4,0,86.22,17,40,5.00
"XMLPropertyListConfiguration",11,0.23,3.64,125,2.26,153444.22,14,3,41,11,14,51.74,116,250,30.00
"XMLPropertyListConfiguration$ArrayNodeBuilder",2,0.00,1.00,6,0.05,587.00,3,1,41,3,0,85.44,16,14,2.00
"XMLPropertyListConfiguration$EntityResolver",1,0.00,1.00,3,0.04,619.35,1,0,41,1,0,130.99,0,9,8.00
"XMLPropertyListConfiguration$PListNodeBuilder",12,0.07,1.50,54,0.54,15745.95,17,5,41,14,1,80.12,83,112,9.00
"XMLPropertyListConfiguration$XMLPropertyListHandler",9,0.08,3.11,67,0.93,46689.14,12,3,41,11,2,113.16,34,135,17.00
"XPathContextFactory",1,0.00,1.00,5,0.06,1524.64,1,0,2,1,6,137.76,18,11,13.00
"XPathExpressionEngine",16,0.02,2.69,135,2.03,103557.81,24,8,12,16,17,91.15,233,260,28.00
"YAMLConfiguration",8,0.00,1.50,36,0.49,12681.99,8,0,11,8,7,144.27,23,82,23.00
"YAMLConfiguration$Constructor",1,0.00,1.00,3,0.02,367.87,1,0,14,1,1,132.77,0,8,5.00
System overview for No System Name
Name, No. Packages, NOS, AVCC, HBUG, HEFF, MI, CCML, NLOC
"No System Name",19,327203,1.35,531.65,18221848.38,73.92,236593,336358
